420,GA,13067,33.939940,-84.574166
421,GA,13069,31.549245,-82.844938
422,GA,13071,31.189758,-83.769741
423,GA,13073,33.550556,-82.251342
424,GA,13075,31.152935,-83.429552
425,GA,13077,33.352897,-84.762138
426,GA,13079,32.709446,-83.979182
427,GA,13081,31.914753,-83.753338
428,GA,13083,34.852424,-85.506201
429,GA,13085,34.442842,-84.173284
430,GA,13087,30.877961,-84.577744
431,GA,13089,33.770661,-84.226343
432,GA,13091,32.160656,-83.156818
433,GA,13093,32.151995,-83.807167
434,GA,13095,31.535068,-84.214444
435,GA,13097,33.699317,-84.765944
436,GA,13099,31.324191,-84.906723
437,GA,13101,30.708500,-82.836132
438,GA,13103,32.361711,-81.343337
439,GA,13105,34.115017,-82.842057
440,GA,13107,32.591100,-82.299763
441,GA,13109,32.151902,-81.887618
442,GA,13111,34.863837,-84.319287
443,GA,13113,33.412717,-84.493941
444,GA,13115,34.263677,-85.213730
445,GA,13117,34.225143,-84.127336
446,GA,13119,34.375155,-83.227291
447,GA,13121,33.790034,-84.468182
448,GA,13123,34.690541,-84.453984
449,GA,13125,33.227491,-82.606913
450,GA,13127,31.212747,-81.496517
451,GA,13129,34.509667,-84.873862
452,GA,13131,30.875863,-84.244772
453,GA,13133,33.576836,-83.167103
454,GA,13135,33.959101,-84.022938
455,GA,13137,34.635108,-83.526406
456,GA,13139,34.317588,-83.818497
457,GA,13141,33.269220,-83.000465
458,GA,13143,33.795165,-85.220062
459,GA,13145,32.731549,-84.912432
460,GA,13147,34.348733,-82.963290
461,GA,13149,33.290968,-85.139594
462,GA,13151,33.452881,-84.154440
463,GA,13153,32.458381,-83.662856
464,GA,13155,31.604306,-83.277037
465,GA,13157,34.134157,-83.565133
466,GA,13159,33.314905,-83.687892
467,GA,13161,31.811615,-82.636825
468,GA,13163,33.051874,-82.419050
469,GA,13165,32.794563,-81.971524
470,GA,13167,32.689831,-82.661354
471,GA,13169,33.020226,-83.562339
472,GA,13171,33.074460,-84.146721
473,GA,13173,31.038197,-83.063164
474,GA,13175,32.393220,-82.926317
475,GA,13177,31.818419,-84.146681
476,GA,13179,31.807245,-81.457969
477,GA,13181,33.792151,-82.448299
478,GA,13183,31.749563,-81.742870
479,GA,13185,30.833680,-83.268967
480,GA,13187,34.568149,-83.998828
481,GA,13189,33.482464,-82.473188
482,GA,13191,31.482978,-81.370199
483,GA,13193,32.366216,-84.052162
484,GA,13195,34.128486,-83.203637
485,GA,13197,32.359538,-84.529561
486,GA,13199,33.030220,-84.663279
487,GA,13201,31.162908,-84.730386
488,GA,13205,31.228940,-84.192407
489,GA,13207,33.017435,-83.922938
490,GA,13209,32.172108,-82.533349
491,GA,13211,33.593732,-83.492324
492,GA,13213,34.797097,-84.737990
493,GA,13215,32.510197,-84.874946
494,GA,13217,33.544046,-83.855189
495,GA,13219,33.834125,-83.437728
496,GA,13221,33.866806,-83.074081
497,GA,13223,33.920903,-84.866979
498,GA,13225,32.571324,-83.831978
499,GA,13227,34.456621,-84.490256
500,GA,13229,31.353988,-82.210427
501,GA,13231,33.090769,-84.386627
502,GA,13233,33.995961,-85.186826
503,GA,13235,32.238794,-83.481855
504,GA,13237,33.321061,-83.371790
505,GA,13239,31.861487,-85.009317
506,GA,13241,34.883026,-83.404735
507,GA,13243,31.762651,-84.752311
508,GA,13245,33.361487,-82.074998
509,GA,13247,33.652081,-84.026370
510,GA,13249,32.263441,-84.322724
511,GA,13251,32.744751,-81.617585
512,GA,13253,30.933894,-84.867592
513,GA,13255,33.262389,-84.286067
514,GA,13257,34.552914,-83.290216
515,GA,13259,32.073225,-84.834912
516,GA,13261,32.042203,-84.204283
517,GA,13263,32.704603,-84.530029
518,GA,13265,33.559314,-82.875208
519,GA,13267,32.043768,-82.059208
520,GA,13269,32.554667,-84.251426
521,GA,13271,31.913639,-82.931062
522,GA,13273,31.777191,-84.439446
523,GA,13275,30.864616,-83.919783
524,GA,13277,31.457003,-83.525931
525,GA,13279,32.126698,-82.332071
526,GA,13281,34.902650,-83.732158
527,GA,13283,32.409586,-82.570882
528,GA,13285,33.034482,-85.028360
529,GA,13287,31.718232,-83.628567
530,GA,13289,32.665847,-83.425879
531,GA,13291,34.833770,-83.989573
532,GA,13293,32.881837,-84.292281
533,GA,13295,34.735827,-85.305385
534,GA,13297,33.782649,-83.734215
535,GA,13299,31.050881,-82.421507
536,GA,13301,33.419169,-82.688012
537,GA,13303,32.971848,-82.798112
